title,pubDate,guid,link,description,Label,results
Ukraine peace talks: The West calls for actions not words from Russia,"Tue, 29 Mar 2022 21:55:00 GMT",https://www.bbc.co.uk/news/world-europe-60920255,https://www.bbc.co.uk/news/world-europe-60920255?at_medium=RSS&at_campaign=KARANGA,The West calls for actions not words after the first sign of progress in peace talks.,1,1
Why the Red Cross has to be neutral in the Ukraine conflict,"Tue, 29 Mar 2022 19:42:52 GMT",https://www.bbc.co.uk/news/world-europe-60921567,https://www.bbc.co.uk/news/world-europe-60921567?at_medium=RSS&at_campaign=KARANGA,The ICRC is worried that its operations might be undermined by misinformation about its work.,0,0
Your daily Ukraine round-up,"Mon, 28 Mar 2022 23:58:42 GMT",https://www.bbc.co.uk/news/world-europe-60909309,https://www.bbc.co.uk/news/world-europe-60909309?at_medium=RSS&at_campaign=KARANGA,The Chelsea FC owner - who has now recovered - reportedly suffered sore eyes and peeling skin.,1,1
In pictures: Queen joins royals for Prince Philip's memorial service,"Tue, 29 Mar 2022 17:04:13 GMT",https://www.bbc.co.uk/news/in-pictures-60916160,https://www.bbc.co.uk/news/in-pictures-60916160?at_medium=RSS&at_campaign=KARANGA,The Queen joined family members at Westminster Abbey to celebrate the life of the Duke of Edinburgh.,1,1
Queen thanks DofE winner Doyin Sonibare after Prince Philip thanksgiving speech,"Tue, 29 Mar 2022 17:42:08 GMT",https://www.bbc.co.uk/news/uk-60918589,https://www.bbc.co.uk/news/uk-60918589?at_medium=RSS&at_campaign=KARANGA,Duke of Edinburgh Gold Award winner Doyin Sonibare delivers an address to senior royals at Westminster.,0,0
Ukraine: Sheltering with monks in a Romanian monastery,"Tue, 29 Mar 2022 07:03:14 GMT",https://www.bbc.co.uk/news/world-europe-60905198,https://www.bbc.co.uk/news/world-europe-60905198?at_medium=RSS&at_campaign=KARANGA,The Ukrainian family who found shelter in a an unlikely place after fleeing Kharkiv.,1,1
Kev Crane: Singing plumber signs Hollywood film deal,"Tue, 29 Mar 2022 10:19:26 GMT",https://www.bbc.co.uk/news/uk-england-leicestershire-60912384,https://www.bbc.co.uk/news/uk-england-leicestershire-60912384?at_medium=RSS&at_campaign=KARANGA,Kev Crane secured a record contract after being overheard singing while fitting a bathroom.,1,1
Shane Warne: Australians reflect on cricket legend and 'man of the people',"Tue, 29 Mar 2022 04:08:31 GMT",https://www.bbc.co.uk/news/world-australia-60909634,https://www.bbc.co.uk/news/world-australia-60909634?at_medium=RSS&at_campaign=KARANGA,"Ahead of Warne's memorial service, ordinary Australians explain why his legacy transcends cricket.",0,0
Knoydart community owns Britain's remotest mainland pub,"Tue, 29 Mar 2022 05:17:42 GMT",https://www.bbc.co.uk/news/uk-scotland-highlands-islands-60907329,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-60907329?at_medium=RSS&at_campaign=KARANGA,Locals succeed in their bid to buy The Old Forge on the Knoydart Peninsula in a landmark deal.,1,1
JoÃ£o Carvalhaes: Football's psychology pioneer and his role in 1958 World Cup win,"Mon, 28 Mar 2022 23:01:32 GMT",https://www.bbc.co.uk/sport/football/60794962,https://www.bbc.co.uk/sport/football/60794962?at_medium=RSS&at_campaign=KARANGA,JoÃ£o Carvalhaes introduced psychology labs to South American football almost 30 years before the concept was adopted in Europe.,0,0
Oscars: What Will Smith's slap says about him - and us,"Tue, 29 Mar 2022 00:22:07 GMT",https://www.bbc.co.uk/news/world-us-canada-60909449,https://www.bbc.co.uk/news/world-us-canada-60909449?at_medium=RSS&at_campaign=KARANGA,"A childhood ordeal that has long haunted the actor may offer an insight into his ""inexcusable"" attack.",0,0
Relief as Queen makes it to the abbey for memorial,"Tue, 29 Mar 2022 17:53:40 GMT",https://www.bbc.co.uk/news/uk-60918657,https://www.bbc.co.uk/news/uk-60918657?at_medium=RSS&at_campaign=KARANGA,The 95-year-old monarch overcomes her mobility problems to honour Prince Philip.,1,1
Biodiversity: What is it and how are we protecting it?,"Tue, 29 Mar 2022 00:11:19 GMT",https://www.bbc.co.uk/news/explainers-60823267,https://www.bbc.co.uk/news/explainers-60823267?at_medium=RSS&at_campaign=KARANGA,"The planet is experiencing its sixth mass extinction event, but it is hoped action can be agreed.",1,1
Amazon union election: Will this former worker make history?,"Mon, 28 Mar 2022 23:01:39 GMT",https://www.bbc.co.uk/news/business-60825216,https://www.bbc.co.uk/news/business-60825216?at_medium=RSS&at_campaign=KARANGA,Workers in three Amazon warehouses are deciding whether to join a union - which would be a first in the US.,0,0
Ukraine crisis: Why India is buying more Russian oil,"Tue, 29 Mar 2022 00:22:28 GMT",https://www.bbc.co.uk/news/world-asia-india-60783874,https://www.bbc.co.uk/news/world-asia-india-60783874?at_medium=RSS&at_campaign=KARANGA,"Imports of cheaper Russian oil by India are rising, despite calls for Russia's economic isolation.",1,1
French election: Why the small town of Moissac is on edge,"Tue, 29 Mar 2022 00:23:24 GMT",https://www.bbc.co.uk/news/world-europe-60587079,https://www.bbc.co.uk/news/world-europe-60587079?at_medium=RSS&at_campaign=KARANGA,The relationship between a Bulgarian community and locals in Moissac sheds light on political issues.,1,1
Can tech help you to manage the cost of living?,"Mon, 28 Mar 2022 23:03:39 GMT",https://www.bbc.co.uk/news/business-60680531,https://www.bbc.co.uk/news/business-60680531?at_medium=RSS&at_campaign=KARANGA,Personal finance apps are everywhere but are they useful if you are already in debt or on low wages.,0,0
England 3-0 Ivory Coast: Raheem Sterling scores as Three Lions cruise to win,"Tue, 29 Mar 2022 21:06:21 GMT",https://www.bbc.co.uk/sport/football/60830350,https://www.bbc.co.uk/sport/football/60830350?at_medium=RSS&at_campaign=KARANGA,A much-changed England side stroll to victory against 10-man Ivory Coast in a friendly at Wembley on Tuesday.,0,0
Mane sends Senegal to Qatar in shootout after Salah misses,"Tue, 29 Mar 2022 20:13:51 GMT",https://www.bbc.co.uk/sport/football/60881797,https://www.bbc.co.uk/sport/football/60881797?at_medium=RSS&at_campaign=KARANGA,Sadio Mane scores the winning penalty in a shootout against Egypt to put Senegal through to the World Cup finals in Qatar.,0,0
Portugal 2-0 North Macedonia: Bruno Fernandes sends Portugal to World Cup,"Tue, 29 Mar 2022 21:07:28 GMT",https://www.bbc.co.uk/sport/football/60907078,https://www.bbc.co.uk/sport/football/60907078?at_medium=RSS&at_campaign=KARANGA,Bruno Fernandes sent Portugal to the World Cup with a double in their play-off final win over North Macedonia in Porto.,1,1
Ex-speed skater Christie set for new e-scooter series,"Tue, 29 Mar 2022 20:03:36 GMT",https://www.bbc.co.uk/sport/motorsport/60922046,https://www.bbc.co.uk/sport/motorsport/60922046?at_medium=RSS&at_campaign=KARANGA,Former speed skater Elise Christie is amongst the riders selected for the inaugural eScooter championship.,1,1
"Miami Open: Cameron Norrie loses to Casper Ruud, Daniil Medvedev wins","Tue, 29 Mar 2022 21:14:40 GMT",https://www.bbc.co.uk/sport/tennis/60920528,https://www.bbc.co.uk/sport/tennis/60920528?at_medium=RSS&at_campaign=KARANGA,British number one Cameron Norrie is hampered by a calf injury as he is knocked out of the Miami Open by sixth seed Casper Ruud.,1,1
Transgender cyclist Bridges set to race in first women's event,"Tue, 29 Mar 2022 20:28:27 GMT",https://www.bbc.co.uk/sport/cycling/60911823,https://www.bbc.co.uk/sport/cycling/60911823?at_medium=RSS&at_campaign=KARANGA,Transgender athlete Emily Bridges may compete against Laura Kenny at Saturday's National Omnium Championships in her first women's event.,1,1
Election 2022: Is there an election in my area?,"Thu, 17 Mar 2022 17:42:01 GMT",https://www.bbc.co.uk/news/uk-politics-60695244,https://www.bbc.co.uk/news/uk-politics-60695244?at_medium=RSS&at_campaign=KARANGA,National elections in Northern Ireland and local elections in the rest of the UK happen on 5 May 2022.,1,1
Shrewsbury maternity deaths scandal will spark change - Javid,"Wed, 30 Mar 2022 19:50:37 GMT",https://www.bbc.co.uk/news/uk-england-shropshire-60933936,https://www.bbc.co.uk/news/uk-england-shropshire-60933936?at_medium=RSS&at_campaign=KARANGA,Sajid Javid apologises over the maternity scandal and pledges to hold those responsible to account.,1,1
Ukraine War: Putin demands Mariupol surrender to end shelling,"Wed, 30 Mar 2022 21:50:03 GMT",https://www.bbc.co.uk/news/world-europe-60926470,https://www.bbc.co.uk/news/world-europe-60926470?at_medium=RSS&at_campaign=KARANGA,Russia's defence ministry has since announced a one-day ceasefire on Thursday to let civilians leave.,1,1
Germany and Austria take step towards gas rationing,"Wed, 30 Mar 2022 16:48:46 GMT",https://www.bbc.co.uk/news/business-60925016,https://www.bbc.co.uk/news/business-60925016?at_medium=RSS&at_campaign=KARANGA,Germany and Austria have both issued gas supply warnings as a payments row with Russia escalates.,1,1
Tom Parker: The Wanted singer dies aged 33,"Wed, 30 Mar 2022 19:27:37 GMT",https://www.bbc.co.uk/news/entertainment-arts-60934411,https://www.bbc.co.uk/news/entertainment-arts-60934411?at_medium=RSS&at_campaign=KARANGA,The British boy band star told fans in 2020 he had been diagnosed with terminal brain cancer.,0,0
Boris Johnson must resign over lawbreaking at No 10 - Starmer,"Wed, 30 Mar 2022 15:17:18 GMT",https://www.bbc.co.uk/news/uk-politics-60928083,https://www.bbc.co.uk/news/uk-politics-60928083?at_medium=RSS&at_campaign=KARANGA,The Labour leader accuses Boris Johnson of misleading MPs over lockdown parties.,0,0
Emily Bridges: Transgender cyclist will not race in women's National Omnium event,"Wed, 30 Mar 2022 20:54:32 GMT",https://www.bbc.co.uk/sport/cycling/60934099,https://www.bbc.co.uk/sport/cycling/60934099?at_medium=RSS&at_campaign=KARANGA,Transgender cyclist Emily Bridges will not compete at Saturday's National Omnium Championships in her first women's event after a ruling by cycling's world governing body.,1,1
Bruce Willis gives up acting due to brain disorder aphasia,"Wed, 30 Mar 2022 19:32:04 GMT",https://www.bbc.co.uk/news/world-us-canada-60934576,https://www.bbc.co.uk/news/world-us-canada-60934576?at_medium=RSS&at_campaign=KARANGA,"The Die Hard actor has aphasia, a brain condition ""impacting his cognitive abilities"", says his family.",1,1
Jamie Wallis MP comes out as trans and speaks of rape ordeal,"Wed, 30 Mar 2022 15:02:03 GMT",https://www.bbc.co.uk/news/uk-wales-politics-60925885,https://www.bbc.co.uk/news/uk-wales-politics-60925885?at_medium=RSS&at_campaign=KARANGA,Jamie Wallis is praised for his bravery after opening up about being a victim of rape and blackmail.,1,1
Grenfell Tower: Official admits he could have prevented fire,"Wed, 30 Mar 2022 19:02:33 GMT",https://www.bbc.co.uk/news/uk-60933005,https://www.bbc.co.uk/news/uk-60933005?at_medium=RSS&at_campaign=KARANGA,"Brian Martin says he became a ""single point of failure"" in an emotional closing speech to the public inquiry.",0,0
"Worcestershire dog attack: Boy, two, dies in hospital","Wed, 30 Mar 2022 14:08:37 GMT",https://www.bbc.co.uk/news/uk-england-hereford-worcester-60931620,https://www.bbc.co.uk/news/uk-england-hereford-worcester-60931620?at_medium=RSS&at_campaign=KARANGA,The child had been at Birmingham Children's Hospital after suffering a cardiac arrest on Monday.,1,1
Ukraine conflict: Russia to allow unauthorised imports from West,"Wed, 30 Mar 2022 19:09:23 GMT",https://www.bbc.co.uk/news/world-europe-60932975,https://www.bbc.co.uk/news/world-europe-60932975?at_medium=RSS&at_campaign=KARANGA,The decision is in response to Western sanctions and surging inflation since the war in Ukraine.,0,0
End of Scottish face mask rules delayed until Easter,"Wed, 30 Mar 2022 14:27:29 GMT",https://www.bbc.co.uk/news/uk-scotland-60928806,https://www.bbc.co.uk/news/uk-scotland-60928806?at_medium=RSS&at_campaign=KARANGA,The legal requirement to wear face coverings in shops and on public transport will remain until 18 April.,1,1
Brexit delayed pandemic plans says disaster expert,"Wed, 30 Mar 2022 17:24:58 GMT",https://www.bbc.co.uk/news/uk-60926196,https://www.bbc.co.uk/news/uk-60926196?at_medium=RSS&at_campaign=KARANGA,"Prof Lucy Easthope says the UK ""acted too late"" in its response to Covid-19 pandemic.",0,0
Ukraine war: The Syrians signing up to fight for Russia,"Wed, 30 Mar 2022 14:10:55 GMT",https://www.bbc.co.uk/news/world-middle-east-60931180,https://www.bbc.co.uk/news/world-middle-east-60931180?at_medium=RSS&at_campaign=KARANGA,Recruits are being offered thousands of dollars to be deployed on the front line in Ukraine.,1,1
Ukraine round-up: Little progress in peace talks as shelling continues,"Wed, 30 Mar 2022 20:31:47 GMT",https://www.bbc.co.uk/news/world-europe-60931910,https://www.bbc.co.uk/news/world-europe-60931910?at_medium=RSS&at_campaign=KARANGA,"No breakthrough, says Russia, while Ukraine says Russia has broken a promise to pull back troops.",1,1
The Ukrainian woman shot by Russian soldiers on the front line,"Wed, 30 Mar 2022 05:05:13 GMT",https://www.bbc.co.uk/news/world-europe-60922393,https://www.bbc.co.uk/news/world-europe-60922393?at_medium=RSS&at_campaign=KARANGA,One woman tells the BBC from hospital that a Russian soldier opened fire on her for no reason.,1,1
Does video show Russian prisoners being shot?,"Wed, 30 Mar 2022 10:49:59 GMT",https://www.bbc.co.uk/news/60907259,https://www.bbc.co.uk/news/60907259?at_medium=RSS&at_campaign=KARANGA,Ukrainian authorities investigate a video apparently showing Russian PoWs being shot in the legs.,1,1
Concert For Ukraine: Refugees' stories centre stage at Â£12m charity show,"Tue, 29 Mar 2022 22:34:14 GMT",https://www.bbc.co.uk/news/entertainment-arts-60912544,https://www.bbc.co.uk/news/entertainment-arts-60912544?at_medium=RSS&at_campaign=KARANGA,"Ed Sheeran, Camila Cabello and Eurovision winner Jamala help raise funds at the Concert For Ukraine.",1,1
Alopecia: 'I'm ditching my wig in public after Oscars row',"Wed, 30 Mar 2022 05:32:58 GMT",https://www.bbc.co.uk/news/uk-england-essex-60919154,https://www.bbc.co.uk/news/uk-england-essex-60919154?at_medium=RSS&at_campaign=KARANGA,A woman with alopecia is embracing being bald due to raised awareness of the condition.,1,1
Australia floods: Severe flooding strikes Australian east coast again,"Wed, 30 Mar 2022 13:08:55 GMT",https://www.bbc.co.uk/news/world-australia-60928153,https://www.bbc.co.uk/news/world-australia-60928153?at_medium=RSS&at_campaign=KARANGA,"Home and business have been swamped, with residents forced to evacuate.",0,0
Shane Warne: Sir Elton John and Ed Sheeran lead tributes at emotional memorial,"Wed, 30 Mar 2022 13:32:59 GMT",https://www.bbc.co.uk/sport/cricket/60895845,https://www.bbc.co.uk/sport/cricket/60895845?at_medium=RSS&at_campaign=KARANGA,"Sir Elton John, Ed Sheeran and a host of former cricketers lead tributes to Australia legend Shane Warne at a state memorial service.",0,0
Ronin Network: What a $600m hack says about the state of crypto,"Wed, 30 Mar 2022 17:26:33 GMT",https://www.bbc.co.uk/news/technology-60933174,https://www.bbc.co.uk/news/technology-60933174?at_medium=RSS&at_campaign=KARANGA,The hack of the Ronin Network crypto platform leaves thousands out of pocket and plenty of questions.,1,1
Dog saved by Ukrainian soldiers from abandoned home,"Wed, 30 Mar 2022 16:17:06 GMT",https://www.bbc.co.uk/news/world-europe-60930068,https://www.bbc.co.uk/news/world-europe-60930068?at_medium=RSS&at_campaign=KARANGA,The dog named Bavaria was found as soldiers inspected abandoned flats on the frontline near Kyiv.,1,1
Dyson headphones come with air vacuum for mouth,"Wed, 30 Mar 2022 12:29:20 GMT",https://www.bbc.co.uk/news/technology-60927032,https://www.bbc.co.uk/news/technology-60927032?at_medium=RSS&at_campaign=KARANGA,The air-purifying headphones are designed to address the growing issue of pollution.,1,1
